http://example.org/nba/team_1610612737,http://example.org/nba/state,http://example.org/nba/state_WI
http://example.org/nba/team_1610612737,http://example.org/nba/state,http://example.org/nba/state_TX
http://example.org/nba/team_1610612737,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_WI
http://example.org/nba/team_1610612737,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_TX
http://example.org/nba/team_1610612737,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612737,http://example.org/nba/arena,http://example.org/nba/arena_5
http://example.org/nba/team_1610610024,http://example.org/nba/teamName,Baltimore Bullets
http://example.org/nba/team_1610610024,http://example.org/nba/acronym,BAL
http://example.org/nba/team_1610610024,http://example.org/nba/city,Baltimore
http://example.org/nba/team_1610610024,http://example.org/nba/history,"The Baltimore Bullets were a professional basketball team based in Baltimore. The Bullets competed in the American Basketball League (1944–1947), the Basketball Association of America (1947–1949), and (following the BAA's absorption of the National Basketball League) the National Basketball Association (1949–1954). On November 27, 1954, the team folded with a 3–11 record on the season,[1] making the Bullets the last NBA franchise to fold.[2] Out of all defunct NBA teams, the Bullets were members of the association for the longest time and the only defunct team to win a championship.[3]    The Bullets name was revived in 1963, when the former Chicago Zephyrs relocated to Baltimore; even after these Bullets relocated to Washington in 1973, they kept their name for 24 more years until they were renamed to the Wizards."
http://example.org/nba/team_1610610024,http://example.org/nba/logo,https://upload.wikimedia.org/wikipedia/en/9/9a/The_logo_of_the_original_Baltimore_Bullets_from_the_postwar_era.gif
http://example.org/nba/team_1610610024,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610610024,http://example.org/nba/division,http://example.org/nba/division_5
http://example.org/nba/team_1610610024,http://example.org/nba/state,http://example.org/nba/state_MD
http://example.org/nba/team_1610610024,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_MD
http://example.org/nba/team_1610610024,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612764,http://example.org/nba/teamName,Washington Wizards
http://example.org/nba/team_1610612764,http://example.org/nba/teamName,Baltimore Bullets
http://example.org/nba/team_1610612764,http://example.org/nba/teamName,Chicago Zephyrs
http://example.org/nba/team_1610612764,http://example.org/nba/teamName,Chicago Packers
http://example.org/nba/team_1610612764,http://example.org/nba/teamName,Capital Bullets
http://example.org/nba/team_1610612764,http://example.org/nba/acronym,CAP
http://example.org/nba/team_1610612764,http://example.org/nba/acronym,CHP
http://example.org/nba/team_1610612764,http://example.org/nba/acronym,CHZ
http://example.org/nba/team_1610612764,http://example.org/nba/acronym,BLT
http://example.org/nba/team_1610612764,http://example.org/nba/acronym,WAS
http://example.org/nba/team_1610612764,http://example.org/nba/city,Washington
http://example.org/nba/team_1610612764,http://example.org/nba/city,Chicago
http://example.org/nba/team_1610612764,http://example.org/nba/city,Baltimore 
http://example.org/nba/team_1610612764,http://example.org/nba/logo,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/The_logo_of_the_original_Baltimore_Bullets_from_the_postwar_era.gif/180px-The_logo_of_the_original_Baltimore_Bullets_from_the_postwar_era.gif
http://example.org/nba/team_1610612764,http://example.org/nba/logo,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Washington_Wizards_logo.svg/1200px-Washington_Wizards_logo.svg.png
http://example.org/nba/team_1610612764,http://example.org/nba/logo,https://loodibee.com/wp-content/uploads/washington-bullets-1987-1997.png
http://example.org/nba/team_1610612764,http://example.org/nba/conference,http://example.org/nba/conference_2
http://example.org/nba/team_1610612764,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610612764,http://example.org/nba/division,http://example.org/nba/division_5
http://example.org/nba/team_1610612764,http://example.org/nba/division,http://example.org/nba/division_2
http://example.org/nba/team_1610612764,http://example.org/nba/division,http://example.org/nba/division_1
http://example.org/nba/team_1610612764,http://example.org/nba/state,http://example.org/nba/state_MI
http://example.org/nba/team_1610612764,http://example.org/nba/state,http://example.org/nba/state_DC
http://example.org/nba/team_1610612764,http://example.org/nba/state,http://example.org/nba/state_MD
http://example.org/nba/team_1610612764,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_MI
http://example.org/nba/team_1610612764,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_DC
http://example.org/nba/team_1610612764,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_MD
http://example.org/nba/team_1610612764,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612764,http://example.org/nba/history,"The 1973–74 Capital Bullets season was the team's first in Washington, D.C. area, southeast from nearby Baltimore. Prior to the 1973–74 season, the Baltimore Bullets relocated to Landover, Maryland, a suburb east of Washington, and became the Capital Bullets.[1] It was also their only season under the Capital Bullets name.    The Bullets finished with a 47–35 record and won the Central Division. Wes Unseld was limited to 56 games due to injuries. In the playoffs, the Bullets fell to the New York Knicks for the fifth time in six years, eliminated in seven games. Following the season, the team was renamed as the Washington Bullets.    The new Capital Centre opened on December 2, 1973; the Bullets played their earlier home games this season at Cole Field House at the University of Maryland in College Park. They played several home games at Cole during their last seasons in Baltimore."
http://example.org/nba/team_1610612764,http://example.org/nba/arena,http://example.org/nba/arena_30
http://example.org/nba/team_1610612738,http://example.org/nba/teamName,Boston Celtics
http://example.org/nba/team_1610612738,http://example.org/nba/acronym,BOS
http://example.org/nba/team_1610612738,http://example.org/nba/city,Boston
http://example.org/nba/team_1610612738,http://example.org/nba/logo,https://cdn.nba.com/logos/nba/1610612738/global/L/logo.svg
http://example.org/nba/team_1610612738,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610612738,http://example.org/nba/division,http://example.org/nba/division_1
http://example.org/nba/team_1610612738,http://example.org/nba/state,http://example.org/nba/state_MA
http://example.org/nba/team_1610612738,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_MA
http://example.org/nba/team_1610612738,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612738,http://example.org/nba/arena,http://example.org/nba/arena_6
http://example.org/nba/team_1610612751,http://example.org/nba/teamName,Brooklyn Nets
http://example.org/nba/team_1610612751,http://example.org/nba/teamName,New York Nets
http://example.org/nba/team_1610612751,http://example.org/nba/teamName,New Jersey Nets
http://example.org/nba/team_1610612751,http://example.org/nba/acronym,BKN
http://example.org/nba/team_1610612751,http://example.org/nba/acronym,NYN
http://example.org/nba/team_1610612751,http://example.org/nba/acronym,NJN
http://example.org/nba/team_1610612751,http://example.org/nba/city,New Jersey
http://example.org/nba/team_1610612751,http://example.org/nba/city,New York
http://example.org/nba/team_1610612751,http://example.org/nba/city,Brooklyn
http://example.org/nba/team_1610612751,http://example.org/nba/history,"The Brooklyn Nets are an American professional basketball team based in the New York City borough of Brooklyn. The Nets compete in the National Basketball Association (NBA) as a member of the Atlantic Division of the Eastern Conference. The team plays its home games at Barclays Center. They are one of two NBA teams located in New York City; the other is the New York Knicks. The club was established in 1967 as a charter franchise of the NBA's rival league, the American Basketball Association (ABA). They played in New Jersey as the New Jersey Americans during their first season, before relocating to Long Island, New York, in 1968 and changing their name to the New York Nets. During this time, the Nets won two ABA championships (in 1974 and 1976). In 1976, the ABA merged with the NBA, and the Nets were absorbed into the NBA along with three other ABA teams (the San Antonio Spurs, Indiana Pacers, and Denver Nuggets), all of whom remain in the league to this day."
http://example.org/nba/team_1610612751,http://example.org/nba/logo,https://s.yimg.com/cv/apiv2/default/nba/20181129/500x500/nets3_wbg.png
http://example.org/nba/team_1610612751,http://example.org/nba/logo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrNJ3vdgcTVmxjW_9ZNBx_nD0FZOYJkYm90ypDd_RnEQ&s
http://example.org/nba/team_1610612751,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610612751,http://example.org/nba/division,http://example.org/nba/division_4
http://example.org/nba/team_1610612751,http://example.org/nba/division,http://example.org/nba/division_1
http://example.org/nba/team_1610612751,http://example.org/nba/state,http://example.org/nba/state_NY
http://example.org/nba/team_1610612751,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_NY
http://example.org/nba/team_1610612751,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612751,http://example.org/nba/arena,http://example.org/nba/arena_17
http://example.org/nba/team_1,http://example.org/nba/teamName,Bruh
http://example.org/nba/team_1,http://example.org/nba/acronym,adswd
http://example.org/nba/team_1,http://example.org/nba/city,Transilvania
http://example.org/nba/team_1,http://example.org/nba/history,Made by Perpetuo
http://example.org/nba/team_1,http://example.org/nba/logo,https://pa1.aminoapps.com/6418/9b3ecfde90cebd9bc54fedec215f6892b4f2491d_hq.gif
http://example.org/nba/team_1,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1,http://example.org/nba/division,http://example.org/nba/division_4
http://example.org/nba/team_1,http://example.org/nba/state,http://example.org/nba/state_OH
http://example.org/nba/team_1,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_OH
http://example.org/nba/team_1,http://example.org/nba/participatedIn,http://example.org/nba/season_0
http://example.org/nba/team_1610612746,http://example.org/nba/teamName,LA Clippers
http://example.org/nba/team_1610612746,http://example.org/nba/teamName,San Diego Clippers
http://example.org/nba/team_1610612746,http://example.org/nba/teamName,Buffalo Braves
http://example.org/nba/team_1610612746,http://example.org/nba/acronym,BUF
http://example.org/nba/team_1610612746,http://example.org/nba/acronym,LAC
http://example.org/nba/team_1610612746,http://example.org/nba/acronym,SDC
http://example.org/nba/team_1610612746,http://example.org/nba/city,San Diego
http://example.org/nba/team_1610612746,http://example.org/nba/city,Los Angeles
http://example.org/nba/team_1610612746,http://example.org/nba/city,Buffalo
http://example.org/nba/team_1610612746,http://example.org/nba/history,"The Buffalo Braves were an American professional basketball franchise based in Buffalo, New York. The Braves competed in the National Basketball Association (NBA) as a member club of the league's Eastern Conference Atlantic Division from 1970 until 1978. In 1978, Braves owner John Y. Brown Jr. swapped franchises with then-Boston Celtics owner Irv Levin, who then moved the team to San Diego, where it was renamed the San Diego Clippers. The franchise moved to Los Angeles in 1984, and is now known as the Los Angeles Clippers."
http://example.org/nba/team_1610612746,http://example.org/nba/logo,https://upload.wikimedia.org/wikipedia/en/5/59/Buffalo_Braves_logo.svg
http://example.org/nba/team_1610612746,http://example.org/nba/logo,https://cdn.nba.com/logos/nba/1610612746/global/L/logo.svg
http://example.org/nba/team_1610612746,http://example.org/nba/logo,https://cdn.ssref.net/req/202308241/tlogo/bbr/SDC-1984.png
http://example.org/nba/team_1610612746,http://example.org/nba/conference,http://example.org/nba/conference_2
http://example.org/nba/team_1610612746,http://example.org/nba/conference,http://example.org/nba/conference_1
http://example.org/nba/team_1610612746,http://example.org/nba/division,http://example.org/nba/division_4
http://example.org/nba/team_1610612746,http://example.org/nba/division,http://example.org/nba/division_1
http://example.org/nba/team_1610612746,http://example.org/nba/state,http://example.org/nba/state_CA
http://example.org/nba/team_1610612746,http://example.org/nba/state,http://example.org/nba/state_NY
http://example.org/nba/team_1610612746,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_CA
http://example.org/nba/team_1610612746,http://example.org/nba/teamLocatedIn,http://example.org/nba/state_NY
http://example.org/nba/team_1610612746,http://example.org/nba/participatedIn,http://example.org/nba/season_0
